Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-08-10,106.835,107.287,106.123,106.325,552000,0.0,0.0
2018-08-13,107.249,109.144,106.585,106.979,1486200,0.0,0.0
2018-08-14,106.989,108.249,106.989,107.441,721200,0.0,0.0
2018-08-15,106.7,107.268,104.67,105.526,754600,0.0,0.0
2018-08-16,106.055,107.085,105.69,106.44,556400,0.0,0.0
2018-08-17,105.247,106.334,103.659,105.815,719300,0.0,0.0
2018-08-20,105.93,106.286,105.594,106.055,513900,0.0,0.0
2018-08-21,106.325,106.565,106.161,106.238,774400,0.0,0.0
2018-08-22,106.007,106.411,105.526,105.94,451600,0.0,0.0
2018-08-23,105.805,105.805,104.574,104.708,385700,0.0,0.0
2018-08-24,104.92,105.391,104.468,105.112,662200,0.0,0.0
2018-08-27,105.497,106.575,105.497,106.363,489600,0.0,0.0
2018-08-28,106.729,106.729,105.834,105.901,529300,0.0,0.0
2018-08-29,106.334,106.334,104.872,104.872,529600,0.0,0.0
2018-08-30,104.42,105.035,104.044,104.4,521700,0.0,0.0
2018-08-31,103.919,104.516,103.371,104.227,475600,0.0,0.0
2018-09-04,104.429,105.699,104.054,105.43,758100,0.0,0.0
2018-09-05,105.661,108.336,105.536,108.317,967300,0.0,0.0
2018-09-06,108.317,108.981,107.845,108.73,787800,0.0,0.0
2018-09-07,108.48,110.356,108.172,110.183,718000,0.0,0.0
2018-09-10,110.539,111.04,108.201,108.355,822300,0.0,0.0
2018-09-11,107.691,109.423,106.411,109.423,697000,0.0,0.0
2018-09-12,109.337,109.76,108.038,108.605,510700,0.0,0.0
2018-09-13,108.961,108.961,107.383,107.884,443100,0.0,0.0
2018-09-14,107.595,107.768,92.912,94.499,6583800,0.0,0.0
2018-09-17,96.289,101.312,95.567,101.129,2447600,0.0,0.0
2018-09-18,101.543,102.476,99.647,101.398,1732800,0.0,0.0
2018-09-19,101.995,101.995,100.85,101.389,1303700,0.0,0.0
2018-09-20,101.783,102.524,100.619,101.379,715700,0.0,0.0
2018-09-21,101.071,102.37,100.407,100.965,1088900,0.0,0.0
2018-09-24,100.542,101.754,100.426,101.629,727500,0.0,0.0
2018-09-25,102.303,103.053,101.985,102.697,677500,0.0,0.0
2018-09-26,102.36,103.592,101.899,102.64,1075500,0.0,0.0
2018-09-27,102.659,104.169,102.024,102.851,780000,0.0,0.0
2018-09-28,102.697,103.226,100.888,100.917,585600,0.0,0.0
2018-10-01,101.754,102.976,99.493,100.051,637300,0.0,0.0
2018-10-02,99.849,101.11,98.877,99.772,497100,0.0,0.0
2018-10-03,100.167,102.12,99.599,101.004,673100,0.0,0.0
2018-10-04,100.831,102.11,100.388,101.504,658600,0.0,0.0
2018-10-05,100.85,101.321,99.936,100.359,834600,0.0,0.0
2018-10-08,100.263,100.792,97.251,98.925,534100,0.0,0.0
2018-10-09,98.454,99.406,97.886,98.425,1242100,0.0,0.0
2018-10-10,97.771,98.3,95.529,95.779,1183800,0.0,0.0
2018-10-11,95.105,96.597,93.114,93.229,1073300,0.0,0.0
2018-10-12,94.259,94.259,90.333,91.824,1175000,0.0,0.0
2018-10-15,92.151,93.931,92.151,93.316,532500,0.0,0.0
2018-10-16,94.509,96.616,93.508,96.539,507900,0.0,0.0
2018-10-17,95.75,97.222,95.519,96.289,554300,0.0,0.0
2018-10-18,96.019,96.645,93.96,94.326,538600,0.0,0.0
2018-10-19,94.509,95.067,91.92,92.171,446600,0.0,0.0
2018-10-22,92.96,93.604,91.94,93.431,719800,0.0,0.0
2018-10-23,90.458,92.238,88.678,91.478,907800,0.0,0.0
2018-10-24,91.257,92.45,87.167,87.706,910400,0.0,0.0
2018-10-25,88.052,89.197,86.436,87.629,717900,0.0,0.0
2018-10-26,86.927,87.677,84.627,85.079,1359400,0.0,0.0
2018-10-29,86.388,87.494,84.319,86.667,1550800,0.0,0.0
2018-10-30,83.135,83.135,78.315,82.366,5044700,0.0,0.0
2018-10-31,82.654,84.531,78.315,78.921,2119300,0.0,0.0
2018-11-01,78.882,82.751,78.757,81.692,1354900,0.0,0.0
2018-11-02,82.751,83.414,79.71,81.933,1272800,0.0,0.0
2018-11-05,81.836,83.116,80.258,80.942,953500,0.0,0.0
2018-11-06,80.826,82.818,80.076,81.452,858700,0.0,0.0
2018-11-07,82.029,83.953,81.038,83.896,875900,0.0,0.0
2018-11-08,83.395,84.223,82.847,84.184,779200,0.0,0.0
2018-11-09,82.818,84.078,82.231,83.761,1097600,0.0,0.0
2018-11-12,84.001,84.001,79.075,80.816,826000,0.0,0.0
2018-11-13,80.845,82.597,79.556,79.979,752000,0.0,0.0
2018-11-14,80.441,81.557,78.892,79.739,450300,0.0,0.0
2018-11-15,78.91,83.111,78.91,82.919,929600,0.12,0.0
2018-11-16,83.092,84.162,81.724,83.815,673900,0.0,0.0
2018-11-19,83.246,84.489,82.167,84.133,916100,0.0,0.0
2018-11-20,82.977,83.16,81.223,81.82,1230100,0.0,0.0
2018-11-21,82.061,83.545,81.994,82.928,428700,0.0,0.0
2018-11-23,81.772,83.526,81.772,82.591,248600,0.0,0.0
2018-11-26,83.343,85.26,83.295,85.077,653500,0.0,0.0
2018-11-27,84.846,85.549,83.911,84.971,562900,0.0,0.0
2018-11-28,85.492,88.777,84.817,88.45,921000,0.0,0.0
2018-11-29,87.795,89.654,87.795,89.288,1324000,0.0,0.0
2018-11-30,88.893,91.562,88.45,91.158,1185000,0.0,0.0
2018-12-03,92.988,92.988,88.739,89.51,1271500,0.0,0.0
2018-12-04,88.874,88.874,85.289,85.742,1229100,0.0,0.0
2018-12-06,83.718,85.154,81.791,85.116,1308500,0.0,0.0
2018-12-07,85.068,85.829,81.088,81.531,998200,0.0,0.0
2018-12-10,81.618,81.907,78.467,79.411,921400,0.0,0.0
2018-12-11,81.02,81.126,76.935,77.445,1083100,0.0,0.0
2018-12-12,78.727,79.228,75.99,76.308,1498900,0.0,0.0
2018-12-13,76.973,78.033,72.223,72.55,1346000,0.0,0.0
2018-12-14,71.673,73.157,70.257,70.604,1425300,0.0,0.0
2018-12-17,70.604,71.355,68.696,69.39,1198800,0.0,0.0
2018-12-18,69.939,70.642,67.973,68.484,1354400,0.0,0.0
2018-12-19,68.811,70.604,67.78,68.465,1927900,0.0,0.0
2018-12-20,68.185,68.995,66.104,67.01,1181900,0.0,0.0
2018-12-21,66.884,67.886,65.005,65.603,1742400,0.0,0.0
2018-12-24,65.179,65.554,63.348,63.868,556900,0.0,0.0
2018-12-26,64.244,67.52,63.068,67.424,1037400,0.0,0.0
2018-12-27,66.306,67.703,64.841,67.607,1215100,0.0,0.0
2018-12-28,67.655,68.108,65.294,66.017,1072200,0.0,0.0
2018-12-31,66.268,67.694,65.911,67.694,841700,0.0,0.0
2019-01-02,66.528,69.091,65.718,68.281,708500,0.0,0.0
2019-01-03,67.645,68.069,65.497,66.952,952100,0.0,0.0
2019-01-04,68.079,70.777,67.838,68.657,1423600,0.0,0.0
2019-01-07,68.84,69.621,67.665,68.002,1848700,0.0,0.0
2019-01-08,68.609,69.023,67.087,68.416,2228800,0.0,0.0
2019-01-09,69.11,71.432,68.272,69.669,1205100,0.0,0.0
2019-01-10,69.64,70.777,69.101,70.45,784600,0.0,0.0
2019-01-11,70.035,70.96,69.727,70.816,514500,0.0,0.0
2019-01-14,70.17,71.172,69.631,69.9,501600,0.0,0.0
2019-01-15,70.016,70.132,67.963,68.571,746700,0.0,0.0
2019-01-16,68.744,69.997,68.098,69.332,717500,0.0,0.0
2019-01-17,68.811,71.895,68.811,71.529,908200,0.0,0.0
2019-01-18,72.107,73.572,71.76,72.897,780400,0.0,0.0
2019-01-22,71.683,72.483,68.85,69.332,1213100,0.0,0.0
2019-01-23,69.611,69.823,67.501,67.694,1364700,0.0,0.0
2019-01-24,67.539,69.033,67.366,68.445,754200,0.0,0.0
2019-01-25,69.582,72.492,63.377,66.046,6343900,0.0,0.0
2019-01-28,64.812,65.121,62.721,64.851,3410000,0.0,0.0
2019-01-29,65.073,67.607,65.034,66.393,1911300,0.0,0.0
2019-01-30,67.058,67.058,65.448,65.911,1019100,0.0,0.0
2019-01-31,65.978,67.289,65.352,66.643,1024100,0.0,0.0
2019-02-01,66.566,67.549,65.545,67.482,1413300,0.0,0.0
2019-02-04,67.482,68.696,66.826,68.628,825900,0.0,0.0
2019-02-05,68.86,70.132,68.821,70.035,1014500,0.0,0.0
2019-02-06,69.862,70.353,69.467,70.045,747900,0.0,0.0
2019-02-07,69.823,70.749,69.224,70.73,724700,0.12,0.0
2019-02-08,70.228,70.904,69.109,70.846,991400,0.0,0.0
2019-02-11,71.522,71.715,70.798,71.29,686500,0.0,0.0
2019-02-12,71.859,72.294,67.97,68.105,1610300,0.0,0.0
2019-02-13,68.365,70.894,68.365,70.817,1290200,0.0,0.0
2019-02-14,70.624,70.914,69.195,69.543,1013500,0.0,0.0
2019-02-15,69.784,72.39,69.784,72.313,1029600,0.0,0.0
2019-02-19,71.859,73.105,71.666,71.975,1043600,0.0,0.0
2019-02-20,72.352,73.105,71.415,72.468,843900,0.0,0.0
2019-02-21,72.217,72.69,70.556,71.02,1271600,0.0,0.0
2019-02-22,70.199,71.541,69.746,70.807,1805100,0.0,0.0
2019-02-25,70.894,77.66,70.894,75.344,4839400,0.0,0.0
2019-02-26,73.674,74.871,70.653,71.386,27636600,0.0,0.0
2019-02-27,70.914,73.558,69.717,72.68,5232900,0.0,0.0
2019-02-28,72.632,72.632,68.713,70.711,4279700,0.0,0.0
2019-03-01,70.228,71.531,68.684,69.9,3778800,0.0,0.0
2019-03-04,69.495,71.406,69.495,71.078,2354500,0.0,0.0
2019-03-05,70.499,70.894,69.746,70.508,2548000,0.0,0.0
2019-03-06,69.997,70.132,66.223,66.609,3602000,0.0,0.0
2019-03-07,66.396,67.313,65.721,67.304,2003800,0.0,0.0
2019-03-08,66.503,67.825,65.991,67.68,2321300,0.0,0.0
2019-03-11,67.275,68.858,67.13,68.636,1972700,0.0,0.0
2019-03-12,68.626,69.813,68.298,69.292,1935600,0.0,0.0
2019-03-13,69.292,70.151,69.109,69.948,2533800,0.0,0.0
2019-03-14,69.639,70.18,69.495,69.746,1803800,0.0,0.0
2019-03-15,69.533,70.277,68.529,68.645,2060200,0.0,0.0
2019-03-18,68.848,69.833,68.558,69.591,1398000,0.0,0.0
2019-03-19,69.968,70.257,69.475,69.823,2122000,0.0,0.0
2019-03-20,69.292,70.47,68.529,69.958,3080900,0.0,0.0
2019-03-21,69.784,71.917,69.495,71.3,2107300,0.0,0.0
2019-03-22,70.807,71.232,67.207,67.613,2942100,0.0,0.0
2019-03-25,67.564,68.24,66.898,67.584,1460600,0.0,0.0
2019-03-26,68.143,69.813,67.815,69.668,1657600,0.0,0.0
2019-03-27,69.833,70.566,69.244,69.485,1626900,0.0,0.0
2019-03-28,69.176,70.479,68.935,70.412,2015500,0.0,0.0
2019-03-29,70.653,71.84,69.543,71.155,2523600,0.0,0.0
2019-04-01,71.551,72.168,70.865,72.072,1876500,0.0,0.0
2019-04-02,72.004,72.796,71.608,72.159,1028200,0.0,0.0
2019-04-03,72.448,72.863,71.599,72.371,1181900,0.0,0.0
2019-04-04,72.458,73.442,72.197,73.433,1133100,0.0,0.0
2019-04-05,73.742,74.128,73.394,73.587,1050200,0.0,0.0
2019-04-08,73.356,73.452,72.439,72.796,1138700,0.0,0.0
2019-04-09,72.236,72.303,71.28,71.377,972000,0.0,0.0
2019-04-10,71.425,71.937,70.923,71.773,840500,0.0,0.0
2019-04-11,71.773,72.371,71.251,72.342,906200,0.0,0.0
2019-04-12,73.018,74.34,72.854,74.108,1144900,0.0,0.0
2019-04-15,73.954,74.157,72.535,73.018,883000,0.0,0.0
2019-04-16,73.143,74.311,72.892,74.292,1042000,0.0,0.0
2019-04-17,74.485,75.122,74.022,74.379,1563300,0.0,0.0
2019-04-18,74.774,75.624,74.359,75.218,1436900,0.0,0.0
2019-04-22,74.803,74.938,73.713,73.838,929600,0.0,0.0
2019-04-23,73.954,74.253,73.549,74.07,974800,0.0,0.0
2019-04-24,73.539,74.62,72.815,73.915,1167100,0.0,0.0
2019-04-25,74.562,74.562,67.796,68.973,5177200,0.0,0.0
2019-04-26,69.157,70.73,69.109,70.682,2772200,0.0,0.0
2019-04-29,70.634,71.888,69.746,71.251,2077800,0.0,0.0
2019-04-30,71.232,72.149,71.068,71.493,1698900,0.0,0.0
2019-05-01,70.991,73.23,70.894,72.496,2986600,0.0,0.0
2019-05-02,71.444,73.201,71.251,72.371,12139100,0.0,0.0
2019-05-03,72.786,73.24,72.091,72.506,4985800,0.0,0.0
2019-05-06,71.0,72.004,69.794,71.666,4119300,0.0,0.0
2019-05-07,70.952,71.184,69.726,70.383,4648300,0.0,0.0
2019-05-08,69.842,70.344,69.437,69.746,2102400,0.0,0.0
2019-05-09,69.156,69.32,67.532,69.166,3256300,0.12,0.0
2019-05-10,69.059,70.616,68.44,70.616,2348400,0.0,0.0
2019-05-13,68.866,69.562,67.454,68.15,3640500,0.0,0.0
2019-05-14,68.305,68.305,66.981,67.232,2666700,0.0,0.0
2019-05-15,66.623,66.681,65.173,66.12,2570700,0.0,0.0
2019-05-16,66.362,66.913,65.946,66.062,1717500,0.0,0.0
2019-05-17,65.182,65.54,63.568,63.713,2786200,0.0,0.0
2019-05-20,63.316,63.548,61.973,62.243,1916500,0.0,0.0
2019-05-21,62.707,63.326,61.885,62.514,1866300,0.0,0.0
2019-05-22,62.05,63.249,61.885,63.171,2103400,0.0,0.0
2019-05-23,62.562,62.562,60.59,61.257,2232000,0.0,0.0
2019-05-24,61.779,63.394,61.663,63.287,2806000,0.0,0.0
2019-05-28,63.529,64.186,63.326,63.79,2427800,0.0,0.0
2019-05-29,63.471,63.471,61.199,62.205,2166100,0.0,0.0
2019-05-30,62.011,62.678,61.325,61.595,1054800,0.0,0.0
2019-05-31,60.909,61.006,60.155,60.31,1906200,0.0,0.0
2019-06-03,60.281,61.46,59.894,61.218,2123600,0.0,0.0
2019-06-04,61.856,63.819,61.856,63.771,1639700,0.0,0.0
2019-06-05,64.07,65.163,63.326,65.124,2070900,0.0,0.0
2019-06-06,65.192,65.849,64.554,64.979,1756000,0.0,0.0
2019-06-07,65.337,65.743,64.718,65.134,1302800,0.0,0.0
2019-06-10,65.695,66.468,65.376,65.762,1106200,0.0,0.0
2019-06-11,66.275,67.155,65.956,66.178,1589800,0.0,0.0
2019-06-12,65.956,66.255,65.55,65.936,985300,0.0,0.0
2019-06-13,66.188,66.778,65.598,66.739,1234200,0.0,0.0
2019-06-14,66.565,66.758,65.627,65.743,1767700,0.0,0.0
2019-06-17,65.569,66.275,64.912,65.791,1481500,0.0,0.0
2019-06-18,66.429,67.88,66.4,67.532,1569600,0.0,0.0
2019-06-19,67.532,68.827,67.358,68.518,1391700,0.0,0.0
2019-06-20,69.504,69.958,68.634,69.891,1240700,0.0,0.0
2019-06-21,69.891,70.374,69.407,70.345,2425800,0.0,0.0
2019-06-24,69.098,69.185,65.54,65.859,2714700,0.0,0.0
2019-06-25,65.994,66.894,65.53,66.207,1328800,0.0,0.0
2019-06-26,66.4,66.468,65.753,66.342,873100,0.0,0.0
2019-06-27,66.787,67.445,66.487,66.778,836000,0.0,0.0
2019-06-28,66.932,69.417,66.923,69.378,2630300,0.0,0.0
2019-07-01,70.094,71.032,70.094,70.925,1834200,0.0,0.0
2019-07-02,70.577,71.138,69.823,71.022,1589700,0.0,0.0
2019-07-03,71.119,71.157,70.674,71.09,622800,0.0,0.0
2019-07-05,70.529,71.38,70.142,71.293,721000,0.0,0.0
2019-07-08,70.954,71.921,70.886,71.409,1246300,0.0,0.0
2019-07-09,70.78,70.79,69.137,69.871,1700500,0.0,0.0
2019-07-10,69.958,70.422,67.541,67.619,1026300,0.0,0.0
2019-07-11,67.822,68.286,66.826,67.483,1154000,0.0,0.0
2019-07-12,67.57,69.649,67.435,69.649,992400,0.0,0.0
2019-07-15,69.475,69.958,68.382,68.856,936400,0.0,0.0
2019-07-16,68.818,70.306,68.402,70.094,1048100,0.0,0.0
2019-07-17,69.746,70.219,68.324,68.344,1019100,0.0,0.0
2019-07-18,68.402,68.992,67.097,67.232,1082000,0.0,0.0
2019-07-19,67.541,68.276,67.097,67.735,1502000,0.0,0.0
2019-07-22,67.812,68.431,67.309,68.112,1149800,0.0,0.0
2019-07-23,68.469,70.084,68.295,69.591,988700,0.0,0.0
2019-07-24,68.963,70.616,68.963,70.577,956300,0.0,0.0
2019-07-25,70.674,70.77,69.195,69.34,690200,0.0,0.0
2019-07-26,69.301,69.717,68.614,69.456,1233500,0.0,0.0
2019-07-29,69.301,69.726,68.189,68.74,2602100,0.0,0.0
2019-07-30,68.982,75.276,68.266,75.237,3949500,0.0,0.0
2019-07-31,75.16,76.107,74.319,75.102,2443900,0.0,0.0
2019-08-01,75.189,75.837,72.714,73.439,1501500,0.0,0.0
2019-08-02,72.984,74.589,71.989,72.839,1558300,0.0,0.0
2019-08-05,71.177,71.708,69.32,70.094,2251600,0.0,0.0
2019-08-06,70.432,70.809,68.624,70.722,1532900,0.0,0.0
2019-08-07,69.755,73.139,68.837,72.81,2073200,0.0,0.0
2019-08-08,70.932,71.648,68.743,69.557,17001900,0.12,0.0
2019-08-09,69.237,69.886,65.848,66.594,7634700,0.0,0.0
2019-08-12,66.603,67.029,65.848,66.032,2938200,0.0,0.0
2019-08-13,65.741,67.126,64.153,64.957,4097200,0.0,0.0
2019-08-14,63.911,64.715,61.975,62.217,3226800,0.0,0.0
2019-08-15,62.255,62.672,59.07,60.338,4298500,0.0,0.0
2019-08-16,60.832,64.55,60.832,64.512,4001700,0.0,0.0
2019-08-19,65.18,66.245,65.005,65.945,2557200,0.0,0.0
2019-08-20,66.061,66.826,65.461,65.848,2450400,0.0,0.0
2019-08-21,66.816,67.368,66.439,66.632,1786000,0.0,0.0
2019-08-22,66.884,67.049,65.945,66.1,975900,0.0,0.0
2019-08-23,65.509,65.509,63.117,63.96,2546700,0.0,0.0
2019-08-26,64.56,64.773,63.243,63.931,1166700,0.0,0.0
2019-08-27,64.357,64.657,63.398,63.853,1175100,0.0,0.0
2019-08-28,63.563,64.541,63.04,64.134,782300,0.0,0.0
2019-08-29,64.676,65.606,64.483,65.412,1396300,0.0,0.0
2019-08-30,66.148,67.339,66.003,67.02,1014000,0.0,0.0
2019-09-03,66.003,66.003,63.582,63.727,1725000,0.0,0.0
2019-09-04,64.55,64.851,63.921,64.202,902900,0.0,0.0
2019-09-05,65.102,66.526,64.754,65.838,1706500,0.0,0.0
2019-09-06,66.032,66.69,65.286,66.109,876700,0.0,0.0
2019-09-09,66.642,69.257,66.613,68.153,2000100,0.0,0.0
2019-09-10,68.095,69.963,67.707,69.963,1804400,0.0,0.0
2019-09-11,70.574,72.133,69.276,72.104,1825600,0.0,0.0
2019-09-12,71.958,72.481,70.235,72.433,1090700,0.0,0.0
2019-09-13,72.626,73.818,72.481,72.801,1255600,0.0,0.0
2019-09-16,73.353,74.06,72.888,73.779,1672800,0.0,0.0
2019-09-17,73.295,73.711,72.142,73.333,882100,0.0,0.0
2019-09-18,72.82,73.198,71.542,72.288,955800,0.0,0.0
2019-09-19,72.481,72.878,71.28,71.426,810400,0.0,0.0
2019-09-20,71.426,72.094,70.893,71.687,2077000,0.0,0.0
2019-09-23,71.029,72.249,70.864,71.513,1294600,0.0,0.0
2019-09-24,71.581,71.707,69.344,69.838,838800,0.0,0.0
2019-09-25,69.566,71.009,69.169,70.69,1499300,0.0,0.0
2019-09-26,70.719,71.164,69.276,69.654,813700,0.0,0.0
2019-09-27,69.954,70.593,69.557,69.721,809900,0.0,0.0
2019-09-30,70.254,70.399,69.237,69.586,814400,0.0,0.0
2019-10-01,69.934,70.089,65.8,66.216,1893500,0.0,0.0
2019-10-02,65.47,65.848,63.795,63.989,1828700,0.0,0.0
2019-10-03,63.853,63.998,61.481,63.989,1530300,0.0,0.0
2019-10-04,63.805,64.095,62.459,63.417,1000200,0.0,0.0
2019-10-07,63.204,63.727,62.459,62.972,827300,0.0,0.0
2019-10-08,62.42,62.507,61.432,61.655,1198300,0.0,0.0
2019-10-09,62.42,62.575,61.074,61.578,985300,0.0,0.0
2019-10-10,61.694,63.553,61.607,62.904,917700,0.0,0.0
2019-10-11,63.476,65.519,63.476,64.502,1260200,0.0,0.0
2019-10-14,64.066,64.802,63.233,64.55,917100,0.0,0.0
2019-10-15,64.579,65.819,64.492,65.635,1510500,0.0,0.0
2019-10-16,65.315,66.468,64.938,66.013,1482200,0.0,0.0
2019-10-17,66.477,67.949,65.751,67.475,1583300,0.0,0.0
2019-10-18,67.397,68.24,66.574,67.223,1017000,0.0,0.0
2019-10-21,68.017,68.433,66.661,67.078,1172000,0.0,0.0
2019-10-22,66.952,68.579,66.293,68.308,1214900,0.0,0.0
2019-10-23,68.114,69.034,67.882,68.288,1114300,0.0,0.0
2019-10-24,68.191,68.472,67.087,67.543,710100,0.0,0.0
2019-10-25,67.252,68.782,67.252,68.269,874100,0.0,0.0
2019-10-28,68.695,69.208,67.707,67.785,1517200,0.0,0.0
2019-10-29,67.494,68.153,67.271,67.775,1478100,0.0,0.0
2019-10-30,67.775,67.775,65.616,66.138,1511500,0.0,0.0
2019-10-31,69.857,71.174,64.967,67.175,2651000,0.0,0.0
2019-11-01,67.601,72.346,67.378,72.326,1841300,0.0,0.0
2019-11-04,72.849,74.941,71.949,74.921,2257500,0.0,0.0
2019-11-05,74.805,75.774,74.689,75.212,1625700,0.0,0.0
2019-11-06,75.183,75.793,73.934,75.454,1030900,0.0,0.0
2019-11-07,75.909,76.771,75.386,76.113,1861100,0.0,0.0
2019-11-08,76.113,76.674,75.377,76.355,1041900,0.0,0.0
2019-11-11,75.532,76.442,74.989,76.103,1341400,0.0,0.0
2019-11-12,75.764,76.742,75.609,75.958,808600,0.0,0.0
2019-11-13,75.406,76.238,75.096,75.929,941500,0.0,0.0
2019-11-14,75.822,76.229,75.482,76.171,714400,0.12,0.0
2019-11-15,76.898,77.732,76.52,77.403,800100,0.0,0.0
2019-11-18,77.199,77.374,76.229,76.491,882900,0.0,0.0
2019-11-19,76.714,77.121,76.016,76.782,679400,0.0,0.0
2019-11-20,76.675,76.957,75.754,76.578,1014000,0.0,0.0
2019-11-21,77.063,77.868,76.307,76.995,1012600,0.0,0.0
2019-11-22,77.374,77.645,76.666,77.432,649900,0.0,0.0
2019-11-25,77.732,79.236,77.422,78.528,1248500,0.0,0.0
2019-11-26,78.547,79.284,77.626,77.694,989400,0.0,0.0
2019-11-27,77.771,77.888,76.365,76.704,770800,0.0,0.0
2019-11-29,76.472,76.704,75.191,76.2,605200,0.0,0.0
2019-12-02,76.413,77.897,75.211,75.25,1004900,0.0,0.0
2019-12-03,74.193,74.289,72.806,74.086,1297300,0.0,0.0
2019-12-04,74.454,75.56,74.115,74.173,888600,0.0,0.0
2019-12-05,74.416,74.677,73.853,74.193,1020000,0.0,0.0
2019-12-06,75.162,75.647,74.658,74.9,1177100,0.0,0.0
2019-12-09,74.677,75.259,72.563,72.747,3460300,0.0,0.0
2019-12-10,72.806,72.971,71.991,72.233,2466300,0.0,0.0
2019-12-11,72.796,73.746,72.398,72.641,2893200,0.0,0.0
2019-12-12,72.883,74.096,72.204,72.874,4243000,0.0,0.0
2019-12-13,73.213,74.716,72.427,72.893,1380200,0.0,0.0
2019-12-16,73.795,73.931,72.253,72.505,1800100,0.0,0.0
2019-12-17,72.709,72.709,71.661,72.175,1387900,0.0,0.0
2019-12-18,72.069,72.651,71.768,72.515,1829100,0.0,0.0
2019-12-19,72.524,74.163,72.214,73.805,1145100,0.0,0.0
2019-12-20,73.291,74.367,72.941,74.105,1775500,0.0,0.0
2019-12-23,74.299,75.715,74.183,75.511,935100,0.0,0.0
2019-12-24,75.376,75.929,75.075,75.288,432500,0.0,0.0
2019-12-26,75.725,76.19,75.521,75.822,673900,0.0,0.0
2019-12-27,75.832,76.549,75.802,76.181,914200,0.0,0.0
2019-12-30,76.229,76.54,75.124,75.259,970400,0.0,0.0
2019-12-31,75.162,75.987,75.162,75.453,1145800,0.0,0.0
2020-01-02,76.21,78.518,75.841,78.508,1717800,0.0,0.0
2020-01-03,77.306,78.149,76.937,77.907,968700,0.0,0.0
2020-01-06,77.102,77.859,76.869,77.587,1233500,0.0,0.0
2020-01-07,77.577,78.363,77.354,77.558,1073900,0.0,0.0
2020-01-08,77.674,77.897,76.035,76.229,1536000,0.0,0.0
2020-01-09,77.247,77.247,75.822,76.093,841400,0.0,0.0
2020-01-10,76.443,76.452,75.104,75.347,808100,0.0,0.0
2020-01-13,75.638,76.336,75.182,76.074,974100,0.0,0.0
2020-01-14,75.996,76.763,75.531,76.161,805500,0.0,0.0
2020-01-15,76.055,76.52,75.754,76.045,952800,0.0,0.0
2020-01-16,76.171,77.441,75.764,77.432,938800,0.0,0.0
2020-01-17,77.519,78.014,77.18,77.732,1644900,0.0,0.0
2020-01-21,77.306,77.461,75.841,76.734,1264500,0.0,0.0
2020-01-22,76.83,77.034,76.074,76.724,1039900,0.0,0.0
2020-01-23,76.462,77.762,75.541,77.568,1158200,0.0,0.0
2020-01-24,77.791,77.82,76.355,76.656,757200,0.0,0.0
2020-01-27,74.862,74.92,73.669,73.814,831800,0.0,0.0
2020-01-28,74.183,75.201,73.775,74.871,533700,0.0,0.0
2020-01-29,75.395,75.608,74.881,74.968,530000,0.0,0.0
2020-01-30,74.319,74.939,73.455,74.677,890000,0.0,0.0
2020-01-31,73.999,74.212,71.167,71.632,1403000,0.0,0.0
2020-02-03,72.069,74.105,71.632,73.746,953600,0.0,0.0
2020-02-04,74.997,76.947,74.823,76.695,1011300,0.0,0.0
2020-02-05,77.878,78.634,77.267,78.557,1545200,0.0,0.0
2020-02-06,79.159,79.159,77.819,77.867,679000,0.12,0.0
2020-02-07,77.022,77.032,75.128,75.206,1141000,0.0,0.0
2020-02-10,74.963,75.692,74.623,75.332,953800,0.0,0.0
2020-02-11,75.76,76.954,75.293,75.39,1404200,0.0,0.0
2020-02-12,76.323,77.692,75.954,76.517,843200,0.0,0.0
2020-02-13,75.866,76.556,74.623,75.264,1597800,0.0,0.0
2020-02-14,75.342,75.565,74.575,74.837,1088800,0.0,0.0
2020-02-18,74.584,78.722,72.253,77.712,2128100,0.0,0.0
2020-02-19,77.76,77.799,75.565,76.381,1494900,0.0,0.0
2020-02-20,76.653,77.925,76.303,76.575,1357200,0.0,0.0
2020-02-21,76.216,76.381,75.157,76.245,1243300,0.0,0.0
2020-02-24,73.574,73.574,71.224,72.156,1649400,0.0,0.0
2020-02-25,72.7,72.953,69.971,70.456,1300100,0.0,0.0
2020-02-26,71.175,71.719,68.844,68.844,1147300,0.0,0.0
2020-02-27,67.455,70.194,66.698,66.727,2129700,0.0,0.0
2020-02-28,64.415,67.144,63.929,66.727,3401700,0.0,0.0
2020-03-02,66.853,66.979,64.172,66.406,2582500,0.0,0.0
2020-03-03,66.086,67.096,62.696,63.269,3038200,0.0,0.0
2020-03-04,64.221,64.512,62.327,63.521,3097600,0.0,0.0
2020-03-05,61.579,61.579,59.869,60.151,3069400,0.0,0.0
2020-03-06,58.51,60.112,58.179,59.753,3156400,0.0,0.0
2020-03-09,55.538,55.538,52.818,53.177,3241700,0.0,0.0
2020-03-10,55.703,58.315,54.304,58.247,2359800,0.0,0.0
2020-03-11,56.081,56.732,53.702,54.508,2625900,0.0,0.0
2020-03-12,51.041,54.508,49.088,51.74,4415000,0.0,0.0
2020-03-13,54.537,55.644,51.05,53.372,3887700,0.0,0.0
2020-03-16,47.593,49.603,46.204,46.699,2929100,0.0,0.0
2020-03-17,47.826,48.807,44.776,48.719,2821600,0.0,0.0
2020-03-18,45.873,46.174,34.063,39.842,4801200,0.0,0.0
